"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","16:26:31"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  536,2024/12/05,16:25:22,252.29E+00,8.8635E+00,2.0556E+03,2.2361E+03,-880.31E+00,0.9192E+00,252.91E+00,8.6002E+00,1.9598E+03,2.1751E+03,-943.35E+00,0.9011E+00,252.78E+00,8.8277E+00,2.0150E+03,2.2315E+03,-958.74E+00,0.9030E+00,252.66E+00,8.7638E+00,6.0304E+03,6.6427E+03,-2.7824E+03,0.9078E+00
  537,2024/12/05,16:25:22,252.37E+00,8.8698E+00,2.0609E+03,2.2385E+03,-873.74E+00,0.9207E+00,252.93E+00,8.6535E+00,1.9727E+03,2.1887E+03,-948.13E+00,0.9013E+00,252.83E+00,8.8845E+00,2.0283E+03,2.2463E+03,-965.27E+00,0.9030E+00,252.71E+00,8.8026E+00,6.0619E+03,6.6735E+03,-2.7871E+03,0.9084E+00
  538,2024/12/05,16:25:22,252.15E+00,8.8281E+00,2.0481E+03,2.2260E+03,-872.19E+00,0.9200E+00,252.92E+00,8.6524E+00,1.9739E+03,2.1883E+03,-944.68E+00,0.9020E+00,252.77E+00,8.8485E+00,2.0148E+03,2.2367E+03,-971.18E+00,0.9008E+00,252.61E+00,8.7763E+00,6.0368E+03,6.6510E+03,-2.7880E+03,0.9076E+00
  539,2024/12/05,16:25:22,252.21E+00,8.8275E+00,2.0488E+03,2.2264E+03,-871.46E+00,0.9202E+00,252.91E+00,8.6260E+00,1.9690E+03,2.1816E+03,-939.42E+00,0.9025E+00,252.77E+00,8.8299E+00,2.0105E+03,2.2320E+03,-969.37E+00,0.9008E+00,252.63E+00,8.7611E+00,6.0282E+03,6.6400E+03,-2.7802E+03,0.9079E+00
  540,2024/12/05,16:25:22,252.40E+00,8.8198E+00,2.0469E+03,2.2262E+03,-875.28E+00,0.9195E+00,252.92E+00,8.6277E+00,1.9687E+03,2.1821E+03,-941.32E+00,0.9022E+00,252.83E+00,8.8250E+00,2.0107E+03,2.2312E+03,-967.04E+00,0.9012E+00,252.72E+00,8.7575E+00,6.0263E+03,6.6395E+03,-2.7836E+03,0.9076E+00
  541,2024/12/05,16:25:22,252.20E+00,8.7887E+00,2.0359E+03,2.2166E+03,-876.45E+00,0.9185E+00,252.76E+00,8.4793E+00,1.9319E+03,2.1432E+03,-928.12E+00,0.9014E+00,252.75E+00,8.7102E+00,1.9827E+03,2.2015E+03,-956.68E+00,0.9006E+00,252.57E+00,8.6594E+00,5.9505E+03,6.5613E+03,-2.7612E+03,0.9069E+00
  542,2024/12/05,16:25:22,252.16E+00,8.8700E+00,2.0552E+03,2.2366E+03,-882.47E+00,0.9189E+00,252.91E+00,8.5468E+00,1.9486E+03,2.1616E+03,-935.66E+00,0.9015E+00,252.83E+00,8.8251E+00,2.0154E+03,2.2313E+03,-957.37E+00,0.9033E+00,252.63E+00,8.7473E+00,6.0192E+03,6.6295E+03,-2.7755E+03,0.9079E+00
  543,2024/12/05,16:25:22,252.44E+00,8.8820E+00,2.0608E+03,2.2422E+03,-883.48E+00,0.9191E+00,252.92E+00,8.5577E+00,1.9515E+03,2.1644E+03,-936.07E+00,0.9016E+00,252.82E+00,8.8027E+00,2.0090E+03,2.2255E+03,-957.49E+00,0.9027E+00,252.73E+00,8.7474E+00,6.0213E+03,6.6321E+03,-2.7770E+03,0.9079E+00
  544,2024/12/05,16:25:22,252.18E+00,8.8756E+00,2.0566E+03,2.2382E+03,-883.08E+00,0.9189E+00,252.85E+00,8.5508E+00,1.9510E+03,2.1621E+03,-931.72E+00,0.9024E+00,252.80E+00,8.7980E+00,2.0063E+03,2.2241E+03,-959.99E+00,0.9021E+00,252.61E+00,8.7415E+00,6.0139E+03,6.6244E+03,-2.7748E+03,0.9078E+00
  545,2024/12/05,16:25:23,252.26E+00,8.8741E+00,2.0563E+03,2.2386E+03,-884.76E+00,0.9186E+00,252.74E+00,8.5492E+00,1.9484E+03,2.1607E+03,-934.02E+00,0.9017E+00,252.83E+00,8.8075E+00,2.0093E+03,2.2268E+03,-959.86E+00,0.9023E+00,252.61E+00,8.7436E+00,6.0140E+03,6.6261E+03,-2.7786E+03,0.9076E+00
  546,2024/12/05,16:25:23,252.50E+00,8.8838E+00,2.0629E+03,2.2431E+03,-881.04E+00,0.9196E+00,252.80E+00,8.6222E+00,1.9641E+03,2.1797E+03,-945.18E+00,0.9011E+00,252.69E+00,8.8592E+00,2.0216E+03,2.2386E+03,-961.52E+00,0.9031E+00,252.66E+00,8.7884E+00,6.0485E+03,6.6614E+03,-2.7877E+03,0.9080E+00
  547,2024/12/05,16:25:23,252.22E+00,8.8289E+00,2.0493E+03,2.2268E+03,-871.21E+00,0.9203E+00,252.91E+00,8.6311E+00,1.9676E+03,2.1828E+03,-945.24E+00,0.9014E+00,252.78E+00,8.8597E+00,2.0198E+03,2.2395E+03,-967.51E+00,0.9019E+00,252.63E+00,8.7732E+00,6.0366E+03,6.6492E+03,-2.7840E+03,0.9079E+00
  548,2024/12/05,16:25:23,252.20E+00,8.7981E+00,2.0413E+03,2.2189E+03,-869.81E+00,0.9200E+00,252.59E+00,8.5968E+00,1.9572E+03,2.1715E+03,-940.58E+00,0.9013E+00,252.62E+00,8.8088E+00,2.0037E+03,2.2253E+03,-968.15E+00,0.9004E+00,252.47E+00,8.7346E+00,6.0022E+03,6.6157E+03,-2.7785E+03,0.9073E+00
  549,2024/12/05,16:25:23,252.44E+00,8.8303E+00,2.0509E+03,2.2292E+03,-873.49E+00,0.9200E+00,252.85E+00,8.6087E+00,1.9641E+03,2.1767E+03,-938.35E+00,0.9023E+00,252.63E+00,8.8056E+00,2.0025E+03,2.2246E+03,-968.80E+00,0.9002E+00,252.64E+00,8.7482E+00,6.0175E+03,6.6305E+03,-2.7806E+03,0.9076E+00
  550,2024/12/05,16:25:23,252.14E+00,8.8082E+00,2.0395E+03,2.2209E+03,-879.00E+00,0.9183E+00,252.69E+00,8.4942E+00,1.9365E+03,2.1464E+03,-925.78E+00,0.9022E+00,252.77E+00,8.7151E+00,1.9789E+03,2.2029E+03,-967.94E+00,0.8983E+00,252.53E+00,8.6725E+00,5.9548E+03,6.5701E+03,-2.7727E+03,0.9063E+00
  551,2024/12/05,16:25:23,252.20E+00,8.9008E+00,2.0610E+03,2.2448E+03,-889.65E+00,0.9181E+00,252.72E+00,8.5694E+00,1.9521E+03,2.1656E+03,-937.82E+00,0.9014E+00,252.63E+00,8.8366E+00,2.0148E+03,2.2324E+03,-961.28E+00,0.9025E+00,252.52E+00,8.7689E+00,6.0279E+03,6.6429E+03,-2.7888E+03,0.9074E+00
  552,2024/12/05,16:25:23,252.30E+00,8.8880E+00,2.0604E+03,2.2424E+03,-885.04E+00,0.9188E+00,252.66E+00,8.5552E+00,1.9468E+03,2.1616E+03,-939.46E+00,0.9006E+00,252.68E+00,8.8253E+00,2.0145E+03,2.2300E+03,-956.38E+00,0.9034E+00,252.55E+00,8.7562E+00,6.0217E+03,6.6340E+03,-2.7809E+03,0.9077E+00
  553,2024/12/05,16:25:23,252.22E+00,8.8811E+00,2.0600E+03,2.2399E+03,-879.62E+00,0.9197E+00,252.86E+00,8.5690E+00,1.9535E+03,2.1667E+03,-937.39E+00,0.9016E+00,252.68E+00,8.8209E+00,2.0115E+03,2.2289E+03,-960.13E+00,0.9025E+00,252.58E+00,8.7570E+00,6.0249E+03,6.6356E+03,-2.7771E+03,0.9080E+00
  554,2024/12/05,16:25:23,252.23E+00,8.8739E+00,2.0590E+03,2.2382E+03,-877.70E+00,0.9199E+00,252.86E+00,8.5628E+00,1.9535E+03,2.1652E+03,-933.69E+00,0.9022E+00,252.68E+00,8.8230E+00,2.0105E+03,2.2294E+03,-963.42E+00,0.9018E+00,252.59E+00,8.7532E+00,6.0229E+03,6.6328E+03,-2.7748E+03,0.9081E+00
  555,2024/12/05,16:25:24,252.27E+00,8.9052E+00,2.0663E+03,2.2465E+03,-881.43E+00,0.9198E+00,252.79E+00,8.6204E+00,1.9652E+03,2.1791E+03,-941.66E+00,0.9018E+00,252.61E+00,8.8598E+00,2.0200E+03,2.2381E+03,-963.55E+00,0.9026E+00,252.56E+00,8.7951E+00,6.0515E+03,6.6637E+03,-2.7866E+03,0.9081E+00
  556,2024/12/05,16:25:24,252.49E+00,8.8536E+00,2.0576E+03,2.2354E+03,-873.81E+00,0.9204E+00,252.74E+00,8.6548E+00,1.9724E+03,2.1874E+03,-945.59E+00,0.9017E+00,252.68E+00,8.8787E+00,2.0228E+03,2.2435E+03,-970.29E+00,0.9016E+00,252.64E+00,8.7957E+00,6.0528E+03,6.6663E+03,-2.7897E+03,0.9080E+00
  557,2024/12/05,16:25:24,252.51E+00,8.8257E+00,2.0528E+03,2.2286E+03,-867.50E+00,0.9211E+00,252.85E+00,8.6254E+00,1.9677E+03,2.1809E+03,-940.62E+00,0.9022E+00,252.74E+00,8.8370E+00,2.0138E+03,2.2335E+03,-966.01E+00,0.9016E+00,252.70E+00,8.7627E+00,6.0342E+03,6.6430E+03,-2.7741E+03,0.9084E+00
  558,2024/12/05,16:25:24,252.21E+00,8.8238E+00,2.0491E+03,2.2254E+03,-868.27E+00,0.9207E+00,252.91E+00,8.6216E+00,1.9673E+03,2.1805E+03,-940.26E+00,0.9022E+00,252.62E+00,8.8361E+00,2.0113E+03,2.2322E+03,-968.16E+00,0.9010E+00,252.58E+00,8.7605E+00,6.0277E+03,6.6381E+03,-2.7767E+03,0.9080E+00
  559,2024/12/05,16:25:24,252.31E+00,8.8202E+00,2.0493E+03,2.2254E+03,-867.56E+00,0.9209E+00,252.90E+00,8.6049E+00,1.9646E+03,2.1762E+03,-936.14E+00,0.9027E+00,252.67E+00,8.8052E+00,2.0031E+03,2.2248E+03,-968.08E+00,0.9004E+00,252.63E+00,8.7434E+00,6.0170E+03,6.6264E+03,-2.7718E+03,0.9080E+00
  560,2024/12/05,16:25:24,252.55E+00,8.8514E+00,2.0579E+03,2.2354E+03,-873.01E+00,0.9206E+00,252.88E+00,8.5629E+00,1.9566E+03,2.1654E+03,-927.84E+00,0.9036E+00,252.75E+00,8.7903E+00,2.0028E+03,2.2218E+03,-961.88E+00,0.9014E+00,252.73E+00,8.7349E+00,6.0173E+03,6.6226E+03,-2.7627E+03,0.9086E+00
  561,2024/12/05,16:25:24,252.28E+00,8.8685E+00,2.0581E+03,2.2373E+03,-877.37E+00,0.9199E+00,252.87E+00,8.5925E+00,1.9605E+03,2.1728E+03,-936.75E+00,0.9023E+00,252.77E+00,8.8307E+00,2.0141E+03,2.2322E+03,-962.32E+00,0.9023E+00,252.64E+00,8.7639E+00,6.0327E+03,6.6423E+03,-2.7764E+03,0.9082E+00
  562,2024/12/05,16:25:24,252.40E+00,8.8630E+00,2.0579E+03,2.2370E+03,-876.96E+00,0.9200E+00,252.77E+00,8.5833E+00,1.9562E+03,2.1696E+03,-938.30E+00,0.9016E+00,252.68E+00,8.8220E+00,2.0137E+03,2.2291E+03,-955.98E+00,0.9034E+00,252.62E+00,8.7561E+00,6.0279E+03,6.6357E+03,-2.7712E+03,0.9084E+00
  563,2024/12/05,16:25:24,252.49E+00,8.8654E+00,2.0613E+03,2.2385E+03,-872.81E+00,0.9209E+00,252.91E+00,8.5906E+00,1.9596E+03,2.1727E+03,-938.28E+00,0.9019E+00,252.83E+00,8.8399E+00,2.0181E+03,2.2350E+03,-960.38E+00,0.9030E+00,252.74E+00,8.7653E+00,6.0390E+03,6.6461E+03,-2.7715E+03,0.9087E+00
  564,2024/12/05,16:25:24,252.23E+00,8.8643E+00,2.0608E+03,2.2358E+03,-867.20E+00,0.9217E+00,252.94E+00,8.6649E+00,1.9783E+03,2.1917E+03,-943.28E+00,0.9026E+00,252.84E+00,8.8783E+00,2.0265E+03,2.2448E+03,-965.71E+00,0.9027E+00,252.67E+00,8.8025E+00,6.0656E+03,6.6723E+03,-2.7762E+03,0.9091E+00
  565,2024/12/05,16:25:25,252.21E+00,8.8272E+00,2.0509E+03,2.2263E+03,-866.22E+00,0.9212E+00,252.83E+00,8.6453E+00,1.9733E+03,2.1858E+03,-940.23E+00,0.9028E+00,252.78E+00,8.8456E+00,2.0142E+03,2.2360E+03,-970.85E+00,0.9008E+00,252.61E+00,8.7727E+00,6.0384E+03,6.6481E+03,-2.7773E+03,0.9083E+00
  566,2024/12/05,16:25:25,252.55E+00,8.8397E+00,2.0569E+03,2.2324E+03,-867.68E+00,0.9214E+00,252.88E+00,8.6386E+00,1.9729E+03,2.1845E+03,-938.04E+00,0.9031E+00,252.88E+00,8.8416E+00,2.0153E+03,2.2359E+03,-968.23E+00,0.9014E+00,252.77E+00,8.7733E+00,6.0451E+03,6.6528E+03,-2.7740E+03,0.9087E+00
  567,2024/12/05,16:25:25,252.57E+00,8.8422E+00,2.0562E+03,2.2332E+03,-871.32E+00,0.9207E+00,252.88E+00,8.6392E+00,1.9718E+03,2.1847E+03,-940.69E+00,0.9025E+00,252.83E+00,8.8413E+00,2.0163E+03,2.2353E+03,-965.03E+00,0.9020E+00,252.76E+00,8.7742E+00,6.0443E+03,6.6532E+03,-2.7770E+03,0.9085E+00
  568,2024/12/05,16:25:25,252.21E+00,8.8155E+00,2.0470E+03,2.2233E+03,-867.81E+00,0.9207E+00,252.77E+00,8.5973E+00,1.9609E+03,2.1731E+03,-936.71E+00,0.9023E+00,252.78E+00,8.8207E+00,2.0102E+03,2.2297E+03,-964.65E+00,0.9016E+00,252.58E+00,8.7445E+00,6.0181E+03,6.6261E+03,-2.7692E+03,0.9082E+00
  569,2024/12/05,16:25:25,252.52E+00,8.8469E+00,2.0578E+03,2.2341E+03,-869.85E+00,0.9211E+00,252.94E+00,8.5726E+00,1.9582E+03,2.1684E+03,-931.25E+00,0.9031E+00,252.77E+00,8.7899E+00,2.0036E+03,2.2218E+03,-960.26E+00,0.9018E+00,252.75E+00,8.7365E+00,6.0196E+03,6.6243E+03,-2.7614E+03,0.9087E+00
  570,2024/12/05,16:25:25,252.48E+00,8.8877E+00,2.0665E+03,2.2440E+03,-874.81E+00,0.9209E+00,252.97E+00,8.5982E+00,1.9635E+03,2.1751E+03,-935.75E+00,0.9027E+00,252.76E+00,8.8270E+00,2.0125E+03,2.2311E+03,-963.21E+00,0.9020E+00,252.74E+00,8.7710E+00,6.0425E+03,6.6502E+03,-2.7738E+03,0.9086E+00
  571,2024/12/05,16:25:25,252.67E+00,8.8706E+00,2.0630E+03,2.2414E+03,-876.22E+00,0.9204E+00,252.88E+00,8.5899E+00,1.9608E+03,2.1722E+03,-934.88E+00,0.9026E+00,252.83E+00,8.8250E+00,2.0125E+03,2.2313E+03,-963.42E+00,0.9020E+00,252.80E+00,8.7619E+00,6.0363E+03,6.6448E+03,-2.7745E+03,0.9084E+00
  572,2024/12/05,16:25:25,252.60E+00,8.8736E+00,2.0627E+03,2.2415E+03,-877.11E+00,0.9203E+00,252.90E+00,8.5928E+00,1.9606E+03,2.1732E+03,-937.45E+00,0.9022E+00,252.74E+00,8.8215E+00,2.0127E+03,2.2295E+03,-959.05E+00,0.9028E+00,252.75E+00,8.7626E+00,6.0360E+03,6.6442E+03,-2.7736E+03,0.9085E+00
  573,2024/12/05,16:25:25,252.55E+00,8.8696E+00,2.0635E+03,2.2400E+03,-871.44E+00,0.9212E+00,252.83E+00,8.6409E+00,1.9695E+03,2.1847E+03,-945.37E+00,0.9015E+00,252.74E+00,8.8772E+00,2.0266E+03,2.2436E+03,-962.75E+00,0.9033E+00,252.71E+00,8.7959E+00,6.0597E+03,6.6683E+03,-2.7795E+03,0.9087E+00
  574,2024/12/05,16:25:25,252.50E+00,8.8199E+00,2.0524E+03,2.2270E+03,-864.24E+00,0.9216E+00,252.89E+00,8.6429E+00,1.9714E+03,2.1857E+03,-943.84E+00,0.9020E+00,252.78E+00,8.8435E+00,2.0136E+03,2.2354E+03,-970.91E+00,0.9008E+00,252.72E+00,8.7688E+00,6.0374E+03,6.6481E+03,-2.7790E+03,0.9081E+00
  575,2024/12/05,16:25:26,252.34E+00,8.8151E+00,2.0492E+03,2.2244E+03,-865.30E+00,0.9212E+00,252.93E+00,8.6261E+00,1.9707E+03,2.1818E+03,-936.47E+00,0.9032E+00,252.74E+00,8.8328E+00,2.0103E+03,2.2324E+03,-970.65E+00,0.9005E+00,252.67E+00,8.7580E+00,6.0302E+03,6.6386E+03,-2.7724E+03,0.9083E+00
  576,2024/12/05,16:25:26,252.44E+00,8.8287E+00,2.0524E+03,2.2287E+03,-868.89E+00,0.9209E+00,252.88E+00,8.6248E+00,1.9697E+03,2.1810E+03,-936.61E+00,0.9031E+00,252.69E+00,8.8178E+00,2.0073E+03,2.2281E+03,-967.24E+00,0.9009E+00,252.67E+00,8.7571E+00,6.0293E+03,6.6379E+03,-2.7727E+03,0.9083E+00
  577,2024/12/05,16:25:26,252.20E+00,8.8203E+00,2.0444E+03,2.2244E+03,-876.79E+00,0.9190E+00,252.96E+00,8.5105E+00,1.9427E+03,2.1528E+03,-927.64E+00,0.9024E+00,252.69E+00,8.7215E+00,1.9809E+03,2.2038E+03,-965.79E+00,0.8989E+00,252.61E+00,8.6841E+00,5.9680E+03,6.5811E+03,-2.7702E+03,0.9068E+00
  578,2024/12/05,16:25:26,252.25E+00,8.8818E+00,2.0600E+03,2.2404E+03,-880.94E+00,0.9195E+00,252.90E+00,8.5520E+00,1.9494E+03,2.1628E+03,-936.83E+00,0.9013E+00,252.63E+00,8.8188E+00,2.0123E+03,2.2279E+03,-956.15E+00,0.9032E+00,252.59E+00,8.7509E+00,6.0217E+03,6.6312E+03,-2.7739E+03,0.9081E+00
  579,2024/12/05,16:25:26,252.56E+00,8.8882E+00,2.0665E+03,2.2448E+03,-876.70E+00,0.9206E+00,252.94E+00,8.5718E+00,1.9557E+03,2.1682E+03,-936.18E+00,0.9020E+00,252.63E+00,8.8052E+00,2.0081E+03,2.2244E+03,-956.96E+00,0.9027E+00,252.71E+00,8.7551E+00,6.0302E+03,6.6374E+03,-2.7698E+03,0.9085E+00
  580,2024/12/05,16:25:26,252.67E+00,8.8994E+00,2.0705E+03,2.2486E+03,-877.07E+00,0.9208E+00,252.93E+00,8.5751E+00,1.9573E+03,2.1689E+03,-934.36E+00,0.9024E+00,252.68E+00,8.8108E+00,2.0084E+03,2.2263E+03,-960.60E+00,0.9021E+00,252.76E+00,8.7618E+00,6.0362E+03,6.6438E+03,-2.7720E+03,0.9085E+00
  581,2024/12/05,16:25:26,252.43E+00,8.8687E+00,2.0600E+03,2.2388E+03,-876.59E+00,0.9202E+00,252.93E+00,8.5477E+00,1.9511E+03,2.1620E+03,-931.45E+00,0.9024E+00,252.77E+00,8.7897E+00,2.0037E+03,2.2217E+03,-959.76E+00,0.9019E+00,252.71E+00,8.7354E+00,6.0148E+03,6.6225E+03,-2.7678E+03,0.9082E+00
  582,2024/12/05,16:25:26,252.62E+00,8.8698E+00,2.0644E+03,2.2407E+03,-871.27E+00,0.9213E+00,252.89E+00,8.5991E+00,1.9620E+03,2.1746E+03,-937.87E+00,0.9022E+00,252.72E+00,8.8399E+00,2.0166E+03,2.2340E+03,-961.33E+00,0.9027E+00,252.74E+00,8.7696E+00,6.0429E+03,6.6493E+03,-2.7705E+03,0.9088E+00
  583,2024/12/05,16:25:26,252.65E+00,8.8336E+00,2.0570E+03,2.2318E+03,-866.04E+00,0.9216E+00,252.84E+00,8.6341E+00,1.9683E+03,2.1831E+03,-944.21E+00,0.9016E+00,252.81E+00,8.8539E+00,2.0197E+03,2.2384E+03,-964.98E+00,0.9023E+00,252.77E+00,8.7739E+00,6.0450E+03,6.6533E+03,-2.7752E+03,0.9086E+00
  584,2024/12/05,16:25:26,252.43E+00,8.7896E+00,2.0448E+03,2.2188E+03,-861.27E+00,0.9216E+00,252.84E+00,8.5953E+00,1.9607E+03,2.1732E+03,-937.27E+00,0.9022E+00,252.68E+00,8.8145E+00,2.0069E+03,2.2272E+03,-965.80E+00,0.9011E+00,252.65E+00,8.7331E+00,6.0125E+03,6.6193E+03,-2.7643E+03,0.9083E+00
  585,2024/12/05,16:25:27,252.55E+00,8.7976E+00,2.0475E+03,2.2218E+03,-862.64E+00,0.9215E+00,252.88E+00,8.6016E+00,1.9634E+03,2.1752E+03,-936.18E+00,0.9026E+00,252.63E+00,8.7995E+00,2.0027E+03,2.2230E+03,-964.83E+00,0.9009E+00,252.68E+00,8.7329E+00,6.0136E+03,6.6200E+03,-2.7636E+03,0.9084E+00
  586,2024/12/05,16:25:27,252.32E+00,8.7942E+00,2.0418E+03,2.2190E+03,-868.87E+00,0.9202E+00,252.77E+00,8.4826E+00,1.9339E+03,2.1442E+03,-926.05E+00,0.9019E+00,252.61E+00,8.6951E+00,1.9723E+03,2.1965E+03,-966.59E+00,0.8980E+00,252.57E+00,8.6573E+00,5.9480E+03,6.5596E+03,-2.7615E+03,0.9068E+00
  587,2024/12/05,16:25:27,252.61E+00,8.8724E+00,2.0615E+03,2.2412E+03,-879.36E+00,0.9198E+00,252.88E+00,8.5311E+00,1.9465E+03,2.1573E+03,-930.17E+00,0.9023E+00,252.86E+00,8.7888E+00,2.0064E+03,2.2223E+03,-955.39E+00,0.9029E+00,252.78E+00,8.7308E+00,6.0145E+03,6.6209E+03,-2.7649E+03,0.9084E+00
  588,2024/12/05,16:25:27,252.41E+00,8.8664E+00,2.0588E+03,2.2380E+03,-877.53E+00,0.9199E+00,252.92E+00,8.5420E+00,1.9477E+03,2.1604E+03,-934.69E+00,0.9016E+00,252.67E+00,8.7945E+00,2.0071E+03,2.2221E+03,-953.74E+00,0.9032E+00,252.67E+00,8.7343E+00,6.0136E+03,6.6205E+03,-2.7660E+03,0.9083E+00
  589,2024/12/05,16:25:27,252.28E+00,8.8400E+00,2.0514E+03,2.2302E+03,-874.92E+00,0.9198E+00,252.91E+00,8.5365E+00,1.9461E+03,2.1590E+03,-934.70E+00,0.9014E+00,252.72E+00,8.7996E+00,2.0083E+03,2.2238E+03,-954.89E+00,0.9031E+00,252.64E+00,8.7254E+00,6.0059E+03,6.6130E+03,-2.7645E+03,0.9082E+00
  590,2024/12/05,16:25:27,252.67E+00,8.8656E+00,2.0619E+03,2.2400E+03,-875.43E+00,0.9205E+00,252.96E+00,8.5445E+00,1.9488E+03,2.1614E+03,-934.78E+00,0.9016E+00,252.69E+00,8.7800E+00,2.0017E+03,2.2186E+03,-956.92E+00,0.9022E+00,252.77E+00,8.7300E+00,6.0124E+03,6.6201E+03,-2.7671E+03,0.9082E+00
  591,2024/12/05,16:25:27,252.55E+00,8.9035E+00,2.0717E+03,2.2486E+03,-874.23E+00,0.9213E+00,252.90E+00,8.6044E+00,1.9630E+03,2.1761E+03,-939.15E+00,0.9021E+00,252.84E+00,8.8545E+00,2.0210E+03,2.2388E+03,-963.23E+00,0.9027E+00,252.76E+00,8.7874E+00,6.0556E+03,6.6634E+03,-2.7766E+03,0.9088E+00
  592,2024/12/05,16:25:27,252.21E+00,8.8349E+00,2.0514E+03,2.2283E+03,-869.96E+00,0.9206E+00,252.85E+00,8.6498E+00,1.9737E+03,2.1871E+03,-942.48E+00,0.9024E+00,252.74E+00,8.8660E+00,2.0196E+03,2.2408E+03,-970.91E+00,0.9013E+00,252.60E+00,8.7836E+00,6.0446E+03,6.6562E+03,-2.7834E+03,0.9081E+00
  593,2024/12/05,16:25:27,252.46E+00,8.8337E+00,2.0515E+03,2.2302E+03,-874.64E+00,0.9199E+00,252.72E+00,8.6109E+00,1.9618E+03,2.1761E+03,-941.61E+00,0.9015E+00,252.77E+00,8.8387E+00,2.0152E+03,2.2342E+03,-964.60E+00,0.9020E+00,252.65E+00,8.7611E+00,6.0286E+03,6.6405E+03,-2.7808E+03,0.9079E+00
  594,2024/12/05,16:25:27,252.31E+00,8.8166E+00,2.0469E+03,2.2245E+03,-871.00E+00,0.9202E+00,252.53E+00,8.5923E+00,1.9554E+03,2.1698E+03,-940.31E+00,0.9012E+00,252.64E+00,8.8356E+00,2.0130E+03,2.2322E+03,-964.58E+00,0.9018E+00,252.49E+00,8.7482E+00,6.0153E+03,6.6265E+03,-2.7759E+03,0.9078E+00
