"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","14:39:18"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  529,2024/12/05,14:38:08,229.70E+00,9.6432E+00,2.0836E+03,2.2150E+03,751.78E+00,0.9406E+00,229.48E+00,8.4730E+00,1.8759E+03,1.9444E+03,511.70E+00,0.9648E+00,229.54E+00,9.1971E+00,2.0219E+03,2.1111E+03,607.12E+00,0.9578E+00,229.57E+00,9.1044E+00,5.9814E+03,6.2706E+03,1.8706E+03,0.9539E+00
  530,2024/12/05,14:38:08,229.57E+00,9.6436E+00,2.0823E+03,2.2139E+03,751.86E+00,0.9406E+00,229.48E+00,8.4694E+00,1.8757E+03,1.9436E+03,509.15E+00,0.9651E+00,229.69E+00,9.2010E+00,2.0242E+03,2.1133E+03,607.32E+00,0.9578E+00,229.58E+00,9.1046E+00,5.9821E+03,6.2707E+03,1.8683E+03,0.9540E+00
  531,2024/12/05,14:38:08,229.76E+00,9.6595E+00,2.0876E+03,2.2194E+03,753.26E+00,0.9406E+00,229.61E+00,8.4714E+00,1.8770E+03,1.9451E+03,510.28E+00,0.9650E+00,229.69E+00,9.1977E+00,2.0238E+03,2.1126E+03,606.25E+00,0.9579E+00,229.69E+00,9.1095E+00,5.9884E+03,6.2771E+03,1.8698E+03,0.9540E+00
  532,2024/12/05,14:38:08,229.70E+00,9.6524E+00,2.0860E+03,2.2172E+03,751.31E+00,0.9408E+00,229.55E+00,8.4646E+00,1.8745E+03,1.9431E+03,511.73E+00,0.9647E+00,229.67E+00,9.1966E+00,2.0238E+03,2.1122E+03,604.66E+00,0.9581E+00,229.64E+00,9.1045E+00,5.9842E+03,6.2724E+03,1.8677E+03,0.9541E+00
  533,2024/12/05,14:38:08,229.91E+00,9.6586E+00,2.0897E+03,2.2206E+03,751.20E+00,0.9410E+00,229.34E+00,8.4663E+00,1.8730E+03,1.9417E+03,511.73E+00,0.9646E+00,229.60E+00,9.1982E+00,2.0230E+03,2.1119E+03,606.20E+00,0.9579E+00,229.62E+00,9.1077E+00,5.9857E+03,6.2741E+03,1.8691E+03,0.9540E+00
  534,2024/12/05,14:38:08,229.89E+00,9.6523E+00,2.0880E+03,2.2189E+03,750.92E+00,0.9410E+00,229.48E+00,8.4661E+00,1.8751E+03,1.9428E+03,508.50E+00,0.9651E+00,229.60E+00,9.1994E+00,2.0226E+03,2.1122E+03,608.46E+00,0.9576E+00,229.65E+00,9.1059E+00,5.9857E+03,6.2739E+03,1.8679E+03,0.9541E+00
  535,2024/12/05,14:38:08,229.91E+00,9.6581E+00,2.0896E+03,2.2205E+03,751.07E+00,0.9411E+00,229.47E+00,8.4701E+00,1.8761E+03,1.9437E+03,508.02E+00,0.9652E+00,229.54E+00,9.1910E+00,2.0204E+03,2.1097E+03,607.24E+00,0.9577E+00,229.64E+00,9.1064E+00,5.9861E+03,6.2738E+03,1.8663E+03,0.9541E+00
  536,2024/12/05,14:38:08,229.87E+00,9.6511E+00,2.0874E+03,2.2185E+03,751.25E+00,0.9409E+00,229.55E+00,8.4591E+00,1.8742E+03,1.9418E+03,507.89E+00,0.9652E+00,229.59E+00,9.1821E+00,2.0193E+03,2.1081E+03,605.54E+00,0.9579E+00,229.67E+00,9.0974E+00,5.9808E+03,6.2683E+03,1.8647E+03,0.9541E+00
  537,2024/12/05,14:38:09,229.87E+00,9.5978E+00,2.0751E+03,2.2062E+03,749.30E+00,0.9406E+00,229.55E+00,8.4218E+00,1.8649E+03,1.9332E+03,509.49E+00,0.9646E+00,229.54E+00,9.1340E+00,2.0082E+03,2.0966E+03,602.64E+00,0.9578E+00,229.65E+00,9.0512E+00,5.9482E+03,6.2361E+03,1.8614E+03,0.9538E+00
  538,2024/12/05,14:38:09,229.85E+00,9.6171E+00,2.0805E+03,2.2105E+03,746.76E+00,0.9412E+00,229.53E+00,8.4342E+00,1.8680E+03,1.9359E+03,508.41E+00,0.9649E+00,229.53E+00,9.1570E+00,2.0134E+03,2.1018E+03,603.32E+00,0.9579E+00,229.64E+00,9.0694E+00,5.9619E+03,6.2483E+03,1.8585E+03,0.9542E+00
  539,2024/12/05,14:38:09,229.84E+00,9.6063E+00,2.0781E+03,2.2079E+03,745.93E+00,0.9412E+00,229.54E+00,8.4269E+00,1.8668E+03,1.9343E+03,506.79E+00,0.9651E+00,229.54E+00,9.1615E+00,2.0140E+03,2.1029E+03,605.09E+00,0.9577E+00,229.64E+00,9.0649E+00,5.9589E+03,6.2452E+03,1.8578E+03,0.9542E+00
  540,2024/12/05,14:38:09,229.93E+00,9.6147E+00,2.0809E+03,2.2107E+03,746.21E+00,0.9413E+00,229.54E+00,8.4327E+00,1.8690E+03,1.9357E+03,503.48E+00,0.9656E+00,229.55E+00,9.1523E+00,2.0122E+03,2.1009E+03,604.01E+00,0.9578E+00,229.67E+00,9.0666E+00,5.9622E+03,6.2472E+03,1.8537E+03,0.9544E+00
  541,2024/12/05,14:38:09,229.86E+00,9.6145E+00,2.0801E+03,2.2100E+03,746.48E+00,0.9412E+00,229.55E+00,8.4248E+00,1.8671E+03,1.9339E+03,503.90E+00,0.9655E+00,229.59E+00,9.1527E+00,2.0131E+03,2.1014E+03,602.53E+00,0.9580E+00,229.67E+00,9.0640E+00,5.9604E+03,6.2453E+03,1.8529E+03,0.9544E+00
  542,2024/12/05,14:38:09,229.81E+00,9.6113E+00,2.0792E+03,2.2088E+03,745.47E+00,0.9413E+00,229.72E+00,8.4323E+00,1.8699E+03,1.9371E+03,505.80E+00,0.9653E+00,229.54E+00,9.1469E+00,2.0116E+03,2.0996E+03,601.47E+00,0.9581E+00,229.69E+00,9.0635E+00,5.9606E+03,6.2454E+03,1.8527E+03,0.9544E+00
  543,2024/12/05,14:38:09,229.95E+00,9.6227E+00,2.0838E+03,2.2128E+03,744.49E+00,0.9417E+00,229.76E+00,8.4404E+00,1.8718E+03,1.9393E+03,507.25E+00,0.9652E+00,229.59E+00,9.1478E+00,2.0123E+03,2.1002E+03,601.37E+00,0.9581E+00,229.77E+00,9.0703E+00,5.9678E+03,6.2523E+03,1.8531E+03,0.9545E+00
  544,2024/12/05,14:38:09,229.66E+00,9.6013E+00,2.0762E+03,2.2050E+03,742.75E+00,0.9416E+00,229.71E+00,8.4350E+00,1.8706E+03,1.9376E+03,504.95E+00,0.9654E+00,229.52E+00,9.1512E+00,2.0124E+03,2.1004E+03,601.68E+00,0.9581E+00,229.63E+00,9.0625E+00,5.9592E+03,6.2430E+03,1.8494E+03,0.9545E+00
  545,2024/12/05,14:38:09,229.96E+00,9.6044E+00,2.0800E+03,2.2086E+03,742.49E+00,0.9418E+00,229.60E+00,8.4348E+00,1.8702E+03,1.9366E+03,502.79E+00,0.9657E+00,229.58E+00,9.1524E+00,2.0129E+03,2.1012E+03,602.72E+00,0.9580E+00,229.71E+00,9.0638E+00,5.9632E+03,6.2464E+03,1.8480E+03,0.9547E+00
  546,2024/12/05,14:38:09,229.79E+00,9.6117E+00,2.0796E+03,2.2087E+03,744.08E+00,0.9415E+00,229.65E+00,8.4339E+00,1.8703E+03,1.9369E+03,503.33E+00,0.9656E+00,229.72E+00,9.1648E+00,2.0174E+03,2.1053E+03,601.97E+00,0.9582E+00,229.72E+00,9.0701E+00,5.9673E+03,6.2508E+03,1.8494E+03,0.9546E+00
  547,2024/12/05,14:38:10,229.79E+00,9.6613E+00,2.0903E+03,2.2201E+03,748.06E+00,0.9415E+00,229.60E+00,8.4773E+00,1.8790E+03,1.9464E+03,507.58E+00,0.9654E+00,229.70E+00,9.2021E+00,2.0260E+03,2.1137E+03,602.52E+00,0.9585E+00,229.70E+00,9.1135E+00,5.9953E+03,6.2802E+03,1.8582E+03,0.9546E+00
  548,2024/12/05,14:38:10,229.86E+00,9.6553E+00,2.0902E+03,2.2193E+03,746.12E+00,0.9418E+00,229.65E+00,8.4728E+00,1.8782E+03,1.9458E+03,508.46E+00,0.9653E+00,229.64E+00,9.1886E+00,2.0223E+03,2.1101E+03,602.46E+00,0.9584E+00,229.72E+00,9.1056E+00,5.9906E+03,6.2752E+03,1.8571E+03,0.9546E+00
  549,2024/12/05,14:38:10,229.84E+00,9.6456E+00,2.0885E+03,2.2170E+03,743.66E+00,0.9421E+00,229.60E+00,8.4744E+00,1.8785E+03,1.9458E+03,507.32E+00,0.9654E+00,229.64E+00,9.1993E+00,2.0243E+03,2.1125E+03,604.20E+00,0.9582E+00,229.70E+00,9.1064E+00,5.9913E+03,6.2753E+03,1.8552E+03,0.9547E+00
  550,2024/12/05,14:38:10,229.91E+00,9.6472E+00,2.0890E+03,2.2180E+03,745.28E+00,0.9419E+00,229.60E+00,8.4701E+00,1.8780E+03,1.9447E+03,505.00E+00,0.9657E+00,229.68E+00,9.1977E+00,2.0242E+03,2.1126E+03,604.72E+00,0.9582E+00,229.73E+00,9.1050E+00,5.9912E+03,6.2753E+03,1.8550E+03,0.9547E+00
  551,2024/12/05,14:38:10,229.84E+00,9.6473E+00,2.0880E+03,2.2174E+03,746.33E+00,0.9417E+00,229.53E+00,8.4681E+00,1.8769E+03,1.9437E+03,505.43E+00,0.9656E+00,229.69E+00,9.1938E+00,2.0236E+03,2.1117E+03,603.67E+00,0.9583E+00,229.69E+00,9.1030E+00,5.9885E+03,6.2728E+03,1.8554E+03,0.9547E+00
  552,2024/12/05,14:38:10,229.84E+00,9.6575E+00,2.0895E+03,2.2197E+03,749.11E+00,0.9413E+00,229.61E+00,8.4620E+00,1.8755E+03,1.9430E+03,507.72E+00,0.9653E+00,229.69E+00,9.1945E+00,2.0241E+03,2.1119E+03,602.42E+00,0.9585E+00,229.71E+00,9.1047E+00,5.9891E+03,6.2746E+03,1.8593E+03,0.9545E+00
  553,2024/12/05,14:38:10,229.97E+00,9.6626E+00,2.0923E+03,2.2221E+03,748.32E+00,0.9416E+00,229.60E+00,8.4710E+00,1.8773E+03,1.9450E+03,508.48E+00,0.9652E+00,229.69E+00,9.1874E+00,2.0225E+03,2.1103E+03,602.11E+00,0.9584E+00,229.75E+00,9.1070E+00,5.9922E+03,6.2773E+03,1.8589E+03,0.9546E+00
  554,2024/12/05,14:38:10,229.84E+00,9.6508E+00,2.0885E+03,2.2182E+03,747.37E+00,0.9415E+00,229.53E+00,8.4682E+00,1.8760E+03,1.9437E+03,508.59E+00,0.9652E+00,229.59E+00,9.1921E+00,2.0224E+03,2.1104E+03,602.98E+00,0.9583E+00,229.65E+00,9.1037E+00,5.9869E+03,6.2723E+03,1.8589E+03,0.9545E+00
  555,2024/12/05,14:38:10,229.85E+00,9.6402E+00,2.0858E+03,2.2158E+03,747.68E+00,0.9414E+00,229.54E+00,8.4662E+00,1.8763E+03,1.9433E+03,506.04E+00,0.9655E+00,229.68E+00,9.2019E+00,2.0248E+03,2.1135E+03,605.90E+00,0.9580E+00,229.69E+00,9.1028E+00,5.9869E+03,6.2727E+03,1.8596E+03,0.9545E+00
  556,2024/12/05,14:38:10,229.85E+00,9.6460E+00,2.0872E+03,2.2172E+03,748.02E+00,0.9414E+00,229.48E+00,8.4651E+00,1.8755E+03,1.9426E+03,506.23E+00,0.9654E+00,229.58E+00,9.1969E+00,2.0230E+03,2.1114E+03,604.62E+00,0.9581E+00,229.64E+00,9.1026E+00,5.9856E+03,6.2712E+03,1.8589E+03,0.9545E+00
  557,2024/12/05,14:38:11,229.84E+00,9.6981E+00,2.0985E+03,2.2290E+03,751.63E+00,0.9414E+00,229.61E+00,8.5079E+00,1.8858E+03,1.9535E+03,509.80E+00,0.9653E+00,229.69E+00,9.2361E+00,2.0330E+03,2.1215E+03,606.30E+00,0.9583E+00,229.71E+00,9.1474E+00,6.0173E+03,6.3040E+03,1.8677E+03,0.9545E+00
  558,2024/12/05,14:38:11,229.91E+00,9.6970E+00,2.0980E+03,2.2294E+03,754.10E+00,0.9411E+00,229.53E+00,8.4991E+00,1.8824E+03,1.9508E+03,512.26E+00,0.9649E+00,229.64E+00,9.2216E+00,2.0292E+03,2.1177E+03,605.55E+00,0.9582E+00,229.69E+00,9.1393E+00,6.0096E+03,6.2979E+03,1.8719E+03,0.9542E+00
  559,2024/12/05,14:38:11,229.89E+00,9.6970E+00,2.0981E+03,2.2292E+03,753.20E+00,0.9412E+00,229.54E+00,8.5139E+00,1.8853E+03,1.9542E+03,514.40E+00,0.9647E+00,229.66E+00,9.2240E+00,2.0298E+03,2.1184E+03,605.97E+00,0.9582E+00,229.69E+00,9.1450E+00,6.0133E+03,6.3018E+03,1.8736E+03,0.9542E+00
  560,2024/12/05,14:38:11,229.96E+00,9.6802E+00,2.0952E+03,2.2260E+03,751.81E+00,0.9412E+00,229.49E+00,8.4954E+00,1.8816E+03,1.9496E+03,510.53E+00,0.9651E+00,229.59E+00,9.2345E+00,2.0311E+03,2.1201E+03,608.11E+00,0.9580E+00,229.68E+00,9.1367E+00,6.0078E+03,6.2957E+03,1.8704E+03,0.9543E+00
  561,2024/12/05,14:38:11,229.96E+00,9.6858E+00,2.0964E+03,2.2274E+03,752.49E+00,0.9412E+00,229.49E+00,8.4978E+00,1.8827E+03,1.9501E+03,508.51E+00,0.9654E+00,229.59E+00,9.2268E+00,2.0292E+03,2.1183E+03,607.98E+00,0.9579E+00,229.68E+00,9.1368E+00,6.0083E+03,6.2959E+03,1.8690E+03,0.9543E+00
  562,2024/12/05,14:38:11,229.84E+00,9.6928E+00,2.0965E+03,2.2278E+03,753.54E+00,0.9411E+00,229.39E+00,8.4959E+00,1.8812E+03,1.9489E+03,509.04E+00,0.9653E+00,229.60E+00,9.2199E+00,2.0280E+03,2.1169E+03,606.78E+00,0.9580E+00,229.61E+00,9.1362E+00,6.0057E+03,6.2935E+03,1.8694E+03,0.9543E+00
  563,2024/12/05,14:38:11,229.81E+00,9.6934E+00,2.0961E+03,2.2276E+03,753.94E+00,0.9410E+00,229.37E+00,8.4939E+00,1.8800E+03,1.9483E+03,511.24E+00,0.9650E+00,229.65E+00,9.2217E+00,2.0293E+03,2.1177E+03,605.68E+00,0.9582E+00,229.61E+00,9.1363E+00,6.0054E+03,6.2936E+03,1.8709E+03,0.9542E+00
  564,2024/12/05,14:38:11,229.80E+00,9.6904E+00,2.0956E+03,2.2269E+03,753.33E+00,0.9410E+00,229.48E+00,8.5007E+00,1.8822E+03,1.9508E+03,512.78E+00,0.9648E+00,229.72E+00,9.2275E+00,2.0315E+03,2.1197E+03,605.16E+00,0.9584E+00,229.67E+00,9.1395E+00,6.0093E+03,6.2974E+03,1.8713E+03,0.9542E+00
  565,2024/12/05,14:38:11,229.91E+00,9.6884E+00,2.0967E+03,2.2274E+03,751.75E+00,0.9413E+00,229.49E+00,8.5011E+00,1.8827E+03,1.9509E+03,511.37E+00,0.9650E+00,229.64E+00,9.2347E+00,2.0317E+03,2.1207E+03,607.79E+00,0.9581E+00,229.68E+00,9.1414E+00,6.0111E+03,6.2990E+03,1.8709E+03,0.9543E+00
  566,2024/12/05,14:38:11,229.86E+00,9.6769E+00,2.0937E+03,2.2243E+03,750.97E+00,0.9413E+00,229.36E+00,8.4928E+00,1.8804E+03,1.9479E+03,508.43E+00,0.9653E+00,229.58E+00,9.2247E+00,2.0287E+03,2.1178E+03,608.03E+00,0.9579E+00,229.60E+00,9.1315E+00,6.0028E+03,6.2901E+03,1.8674E+03,0.9543E+00
  567,2024/12/05,14:38:12,229.81E+00,9.7016E+00,2.0988E+03,2.2295E+03,752.12E+00,0.9414E+00,229.38E+00,8.5116E+00,1.8851E+03,1.9524E+03,508.32E+00,0.9655E+00,229.64E+00,9.2492E+00,2.0350E+03,2.1240E+03,608.33E+00,0.9581E+00,229.61E+00,9.1541E+00,6.0189E+03,6.3059E+03,1.8688E+03,0.9545E+00
  568,2024/12/05,14:38:12,229.70E+00,9.7202E+00,2.1012E+03,2.2328E+03,755.01E+00,0.9411E+00,229.44E+00,8.5175E+00,1.8861E+03,1.9542E+03,511.48E+00,0.9651E+00,229.59E+00,9.2416E+00,2.0329E+03,2.1217E+03,607.43E+00,0.9581E+00,229.58E+00,9.1598E+00,6.0203E+03,6.3088E+03,1.8739E+03,0.9543E+00
  569,2024/12/05,14:38:12,229.70E+00,9.6985E+00,2.0970E+03,2.2278E+03,751.95E+00,0.9413E+00,229.55E+00,8.5214E+00,1.8877E+03,1.9561E+03,512.60E+00,0.9651E+00,229.69E+00,9.2464E+00,2.0352E+03,2.1238E+03,606.87E+00,0.9583E+00,229.65E+00,9.1554E+00,6.0199E+03,6.3076E+03,1.8714E+03,0.9544E+00
  570,2024/12/05,14:38:12,229.90E+00,9.7106E+00,2.1021E+03,2.2325E+03,751.75E+00,0.9416E+00,229.56E+00,8.5263E+00,1.8895E+03,1.9573E+03,510.64E+00,0.9654E+00,229.72E+00,9.2575E+00,2.0381E+03,2.1267E+03,607.37E+00,0.9583E+00,229.73E+00,9.1648E+00,6.0297E+03,6.3164E+03,1.8698E+03,0.9546E+00
  571,2024/12/05,14:38:12,229.90E+00,9.7019E+00,2.1007E+03,2.2305E+03,749.68E+00,0.9418E+00,229.51E+00,8.5165E+00,1.8870E+03,1.9546E+03,509.55E+00,0.9654E+00,229.69E+00,9.2531E+00,2.0361E+03,2.1254E+03,609.39E+00,0.9580E+00,229.70E+00,9.1571E+00,6.0238E+03,6.3104E+03,1.8686E+03,0.9546E+00
  572,2024/12/05,14:38:12,229.87E+00,9.7026E+00,2.1004E+03,2.2303E+03,750.14E+00,0.9417E+00,229.54E+00,8.5189E+00,1.8881E+03,1.9555E+03,508.78E+00,0.9656E+00,229.69E+00,9.2539E+00,2.0366E+03,2.1255E+03,608.43E+00,0.9582E+00,229.70E+00,9.1585E+00,6.0251E+03,6.3113E+03,1.8673E+03,0.9546E+00
  573,2024/12/05,14:38:12,229.70E+00,9.7003E+00,2.0975E+03,2.2282E+03,751.82E+00,0.9414E+00,229.54E+00,8.5170E+00,1.8875E+03,1.9550E+03,509.10E+00,0.9655E+00,229.63E+00,9.2472E+00,2.0349E+03,2.1234E+03,606.50E+00,0.9583E+00,229.62E+00,9.1548E+00,6.0200E+03,6.3066E+03,1.8674E+03,0.9546E+00
  574,2024/12/05,14:38:12,229.70E+00,9.6976E+00,2.0972E+03,2.2275E+03,750.65E+00,0.9415E+00,229.54E+00,8.5193E+00,1.8874E+03,1.9555E+03,511.76E+00,0.9651E+00,229.74E+00,9.2457E+00,2.0359E+03,2.1241E+03,605.71E+00,0.9585E+00,229.66E+00,9.1542E+00,6.0206E+03,6.3072E+03,1.8681E+03,0.9546E+00
  575,2024/12/05,14:38:12,229.90E+00,9.7033E+00,2.1012E+03,2.2308E+03,749.33E+00,0.9419E+00,229.55E+00,8.5222E+00,1.8881E+03,1.9563E+03,511.92E+00,0.9652E+00,229.70E+00,9.2515E+00,2.0367E+03,2.1251E+03,606.70E+00,0.9584E+00,229.72E+00,9.1590E+00,6.0259E+03,6.3122E+03,1.8680E+03,0.9547E+00
  576,2024/12/05,14:38:12,229.92E+00,9.7038E+00,2.1016E+03,2.2311E+03,749.16E+00,0.9419E+00,229.71E+00,8.5246E+00,1.8908E+03,1.9582E+03,509.35E+00,0.9656E+00,229.58E+00,9.2501E+00,2.0346E+03,2.1236E+03,608.56E+00,0.9581E+00,229.74E+00,9.1595E+00,6.0270E+03,6.3130E+03,1.8671E+03,0.9547E+00
  577,2024/12/05,14:38:13,229.85E+00,9.7004E+00,2.0990E+03,2.2296E+03,752.12E+00,0.9414E+00,229.55E+00,8.5203E+00,1.8881E+03,1.9558E+03,510.38E+00,0.9654E+00,229.59E+00,9.2503E+00,2.0349E+03,2.1238E+03,607.94E+00,0.9582E+00,229.66E+00,9.1570E+00,6.0219E+03,6.3092E+03,1.8704E+03,0.9545E+00
  578,2024/12/05,14:38:13,229.75E+00,9.7095E+00,2.1005E+03,2.2307E+03,751.04E+00,0.9416E+00,229.50E+00,8.5247E+00,1.8886E+03,1.9564E+03,510.60E+00,0.9653E+00,229.59E+00,9.2519E+00,2.0354E+03,2.1241E+03,607.50E+00,0.9582E+00,229.61E+00,9.1620E+00,6.0245E+03,6.3113E+03,1.8691E+03,0.9546E+00
  579,2024/12/05,14:38:13,229.76E+00,9.7114E+00,2.1003E+03,2.2313E+03,753.25E+00,0.9413E+00,229.56E+00,8.5239E+00,1.8883E+03,1.9567E+03,512.74E+00,0.9651E+00,229.63E+00,9.2458E+00,2.0347E+03,2.1232E+03,606.31E+00,0.9584E+00,229.65E+00,9.1604E+00,6.0234E+03,6.3112E+03,1.8723E+03,0.9544E+00
  580,2024/12/05,14:38:13,229.82E+00,9.7071E+00,2.0999E+03,2.2309E+03,752.98E+00,0.9413E+00,229.55E+00,8.5221E+00,1.8880E+03,1.9563E+03,512.29E+00,0.9651E+00,229.61E+00,9.2441E+00,2.0341E+03,2.1225E+03,606.27E+00,0.9583E+00,229.66E+00,9.1578E+00,6.0220E+03,6.3097E+03,1.8715E+03,0.9544E+00
  581,2024/12/05,14:38:13,229.88E+00,9.7144E+00,2.1023E+03,2.2332E+03,753.24E+00,0.9414E+00,229.38E+00,8.5178E+00,1.8856E+03,1.9538E+03,511.66E+00,0.9651E+00,229.65E+00,9.2551E+00,2.0366E+03,2.1254E+03,607.95E+00,0.9582E+00,229.64E+00,9.1624E+00,6.0245E+03,6.3124E+03,1.8728E+03,0.9544E+00
  582,2024/12/05,14:38:13,229.84E+00,9.7072E+00,2.0995E+03,2.2311E+03,754.72E+00,0.9410E+00,229.54E+00,8.5252E+00,1.8891E+03,1.9569E+03,510.58E+00,0.9654E+00,229.58E+00,9.2502E+00,2.0346E+03,2.1237E+03,608.66E+00,0.9580E+00,229.65E+00,9.1609E+00,6.0232E+03,6.3116E+03,1.8740E+03,0.9543E+00
  583,2024/12/05,14:38:13,229.71E+00,9.7079E+00,2.0982E+03,2.2300E+03,755.39E+00,0.9409E+00,229.36E+00,8.5218E+00,1.8864E+03,1.9546E+03,511.91E+00,0.9651E+00,229.58E+00,9.2534E+00,2.0354E+03,2.1244E+03,608.58E+00,0.9581E+00,229.55E+00,9.1610E+00,6.0199E+03,6.3090E+03,1.8759E+03,0.9542E+00
  584,2024/12/05,14:38:13,229.64E+00,9.7131E+00,2.0979E+03,2.2305E+03,757.63E+00,0.9405E+00,229.50E+00,8.5231E+00,1.8875E+03,1.9560E+03,513.17E+00,0.9650E+00,229.59E+00,9.2468E+00,2.0342E+03,2.1229E+03,607.34E+00,0.9582E+00,229.57E+00,9.1610E+00,6.0196E+03,6.3095E+03,1.8781E+03,0.9541E+00
  585,2024/12/05,14:38:13,229.76E+00,9.7151E+00,2.1000E+03,2.2321E+03,756.40E+00,0.9408E+00,229.54E+00,8.5329E+00,1.8896E+03,1.9587E+03,515.67E+00,0.9647E+00,229.58E+00,9.2443E+00,2.0336E+03,2.1223E+03,607.08E+00,0.9582E+00,229.63E+00,9.1641E+00,6.0232E+03,6.3130E+03,1.8792E+03,0.9541E+00
  586,2024/12/05,14:38:13,229.66E+00,9.7023E+00,2.0958E+03,2.2282E+03,756.72E+00,0.9406E+00,229.54E+00,8.5303E+00,1.8894E+03,1.9581E+03,514.11E+00,0.9649E+00,229.59E+00,9.2609E+00,2.0372E+03,2.1262E+03,608.65E+00,0.9582E+00,229.60E+00,9.1645E+00,6.0224E+03,6.3125E+03,1.8795E+03,0.9540E+00
  587,2024/12/05,14:38:14,229.78E+00,9.7003E+00,2.0961E+03,2.2289E+03,758.09E+00,0.9404E+00,229.39E+00,8.5243E+00,1.8873E+03,1.9554E+03,511.49E+00,0.9652E+00,229.55E+00,9.2454E+00,2.0327E+03,2.1222E+03,610.10E+00,0.9578E+00,229.57E+00,9.1567E+00,6.0161E+03,6.3066E+03,1.8797E+03,0.9539E+00
  588,2024/12/05,14:38:14,229.72E+00,9.7120E+00,2.0982E+03,2.2310E+03,758.36E+00,0.9405E+00,229.36E+00,8.5157E+00,1.8849E+03,1.9532E+03,511.83E+00,0.9651E+00,229.48E+00,9.2369E+00,2.0307E+03,2.1197E+03,607.86E+00,0.9580E+00,229.52E+00,9.1549E+00,6.0138E+03,6.3039E+03,1.8780E+03,0.9540E+00
  589,2024/12/05,14:38:14,229.77E+00,9.7198E+00,2.1002E+03,2.2333E+03,759.47E+00,0.9404E+00,229.32E+00,8.5143E+00,1.8836E+03,1.9525E+03,513.95E+00,0.9647E+00,229.59E+00,9.2467E+00,2.0342E+03,2.1230E+03,607.39E+00,0.9582E+00,229.56E+00,9.1602E+00,6.0180E+03,6.3087E+03,1.8808E+03,0.9539E+00
